Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End
439942118,18,"Scorch, Ember, Flicker, Eternal, thrower, thrower",Flame,Burn,,,,
439942118,25,"hen, -fil-A, peep, fowl, baby, Baby",Chick,Chick,,,,
439942118,37,"freefall, Slowly, Skydive, Backpack, descending, Descend",Parachute,parachute,,,,
439942118,43,"Cookie, Limp, Shortbread, Dog, English, unleavened",Biscuit,biscuit,,,,
439942118,49,"molten, flow, Iceland, Floor, fiery, viscous",Lava,Lava,,,,
439942118,61,"Department, Sublocation, Trunk, Twig, limb, wood",Branch,branch,,,,
439942118,73,"Hardcover, Pages, encyclopedia, genesis, Gutenberg, Novel",Book,Book,,,,
439984391,28,"chateau, Goût, princier, Numérobis",Palais,roi,,,,
439984391,36,"Butineuse, bourdon, reine, insecte",Abeille,Abeille,,,,
440019776,20,"Jumbo, Mammoth, Dumbo, Trunk, pacadyrm, Horton",Elephant,Elephant,,,,
440019776,38,"Home, Royal, Windsor, King, Versailles, Justice",Palace,Palace,,,,
440019776,44,"Kafka, pest, Insect, Dictyoptera, Indestructible, Beetle",Cockroach,Cockroach,,,,
440019776,50,"Abode, Dwelling, Home, Building, residence, family",House,House,,,,
440019776,56,"weighing, machine, Gemini, weight, Weigh, Music",Scale,Scales,,,,
440019776,76,"Carrot, Family, Asparagus, Plant, leafy, roots",Vegetable,Vegetable,,,,
440023811,13,"Cyclone, Typhoon, Windstorm, Twister, Wind, Wind",Tornado,Hurricane,,,,
440023811,20,"Trial, Clothing, Case, Dress, Case, Dress",Suit,Suit,,,,
440023811,26,"Thunderbolt, Flash, Static, Sky, Electricity, Electricity",Lightning,Lightning,,,,
440023811,50,"Whaling, Harpooning, Rod, Carp, Boat, Boat",Fishing,Fishing,,,,
440023811,56,"Nascar, 5k, Running, Competition, Speed, Speed",Race,Race,,,,
440023811,62,"Lift, Forklift, Derrick, Karate, Bird, Bird",Crane,Rank,,,,
440036382,106,"Restrictive, Calories, Keto, Keto, atkins, Atkins",Diet,diet,,,,
440036382,60,"Mother, Lick, Muscle, Twister, Taste, Taste",Tongue,tongue,,,,
440036382,97,"Circus, Krusty, Jester, Pennywise, Lapeire, Creepy",Clown,Clown,,,,
440050369,19,"Less, 168, Nutritionist, Atkins, salad, hungry",Diet,Diet,,,,
440058963,22,"loud, Storm, Thor, Thor",Thunder,Thunder,,,,
440058963,50,"Coconut, Hand, Sunday, Tree",Palm,Palm,,,,
440060482,113,"Peigne, Cheval, Cheveux, Dents, Crinière, Démêlant",Brosse,brosse,,,,
440060482,27,"Pic, Oreille, Tique, Pou, identification, chien",Puce,Puce,,,,
440060482,45,"Radio, Jazz, Rocknroll, Instruments, Symphonie, Instrument",Musique,musique,,,,
440061981,19,"Done, Conclusion, Finish, Stop, game, Times",End,table,,,,
440061981,38,"Magma, spewed, Erupts, Iceland, Island, Lava",Volcano,volcano,,,,
440061981,93,"Porter, Stein, Hops, Mug, Brew, brew",Beer,Beer,,,,
440100321,28,"Spitzbogen, Stilrichtung, Epoche, Epoche, Baustil, Epoche",Gotik,Tor,,,,
440107925,18,"boat, Fix, CO, Twist, turn, bone",Screw,screw,,,,
440107925,27,"Swatter, high, Tse-Tse, tsetse, Wings, wings",Fly,fly,,,,
440107925,64,"office, Postage, Envelope, philately, Mail, mail",Stamp,Stamp,,,,
440112648,57,"Frying, peter, bake, pot, Labyrinth, labyrinth",Pan,Pan,,,,
440112648,63,"Comb, Bee, buzz, sticky, Pooh, Food",Honey,honey,,,,
440128232,45,"Pit, Horse, Thelwell, Shetland, shetland, Shetland",Pony,Pony,,,,
440129951,18,"Bastille, Robespierre, 9, Castro, dance, French",Revolution,Revolution,,,,
440129951,74,"Loreen, ink, Military, Military, Henna, Henna",Tattoo,Tattoo,,,,
440129951,83,"Store, Case, Nook, Turn, Baby, Pythagoras",Corner,Corner,,,,
440137987,18,"Projector, Building, Tickets, movie, Hollywood, Venue",Cinema,Theater,,,,
440137987,85,"Chess, School, chalks, Monopoly, Directors, Directors",Board,Board,,,,
440141738,116,"Bégonia, Jonquille, lys, Lotus, Bouquet, Narcisse",Fleur,Fleur,,,,
440141738,39,"Mickey, Jerry, Gris, Cheese, Verte, Verte",Souris,Souris,,,,
440141738,66,"Venim, Pomme, Arsenic, Mortel, Mortelle, mortel",Poison,Poison,,,,
440141738,79,"Vosges, Ailefroide, Pelee, Rocheuses, russe, Jura",Montagne,Montagne,,,,
440174401,18,"Fungus, Chocolate, Mushroom, Earthy, Decadent, flavor",Truffle,Truffle,,,,
440174401,24,"Bunny, Ears, Cottontail, Flopsy, Hase, Hare",Rabbit,Rabbit,,,,
440174401,30,"Board, Sled, grass, Resort, Snow, Snow",Ski,Ski,,,,
440174401,37,"Setting, Dinner, Chicken, Steak, tapas, options",Menu,menu,,,,
440174401,43,"ahi, Yellowfin, Sandwich, Boat, StarKist, Starkist",Tuna,Banana,,,,
440174401,50,"Seed, Stone, Mine, Cave, Hole, Shaft",Pit,Tunnel,,,,
440174401,65,"Incisor, Buck, Molar, canine, Molar, Canine",Tooth,Tooth,,,,
440174401,71,"Hop, Leap, Dunk, Vertical, spring, skip",Jump,Jump,,,,
440175021,19,"facetiousness, wit, Dark, Comedy, Satire, Sarcasm",Humor,Humor,,,,
440175021,25,"Structural, rate, bowling, turn, Picture, Border",Frame,Frame,,,,
440175021,69,"Specter, Swayze, Boo, Dead, Apparition, apparition",Ghost,Lake,,,,
440180942,15,"Hunting, Autumn, Summer, summer",Season,Season,,,,
440180942,44,"Bake, pizza, Lasagna, Stove",Oven,Oven,,,,
440180942,66,"Hat, hocus-pocus, Magician, Treat",Trick,Wizard,,,,
440183793,102,"gap, Connect, Truss, Troll, Viaduct, London",Bridge,bridge,,,,
440183793,28,"Iron, Grendel, Goliath, Gargantuan, Big, Big",Giant,Giant,,,,
440183793,46,"Spade, Association, mallet, Athletic, Bludgeon, Bludgeon",Club,club,,,,
440183793,73,"Immunodeficiency, AIDS, Norton, conficker, smallpox, Intestinal",Virus,virus,,,,
440183793,92,"Obscura, Film, canon, Photo, Holga, Aperture",Camera,Camera,,,,
440183793,93,"Obscura, Film, canon, Photo, Holga, Aperture",Camera,Camera,,,,
440192313,24,"Spa, Tub, Splish, Bird, drain",Bath,Bath,,,,
440192313,65,"Monthly, Menstruation, Menstrual, Sentence, Third",Period,Period,,,,
440200289,30,"Chou, handicapé, Gibault, poireau, Haricot, haricot",Légume,Légume,,,,
440200289,6,"Matelas, Punaise, couverture, superposé, Dodo, Dodo",Lit,lit,,,,
440200289,68,"BonnetA, Pirate, surf, roulette, BD, rectangle",Planche,Planche,,,,
440205034,10,"Poudre, Patisserie, Cocaïne, Gâteau",Farine,Farine,,,,
440205034,26,"Désert, Illusions, Paradis, Desert",Oasis,Oasis,,,,
440205034,31,"Routier, Alcool, Resto, Sportif",Bar,Bar,,,,
440205034,52,"Épinard, Maternité, Couche, Poudre",Bébé,Bébé,,,,
440218514,24,"Calpurnia, Brutus, Diktator, Julius, Salat, Salat",Caesar,Caesar,,,,
440218514,36,"Leiche, verpackt, alt, Überreste, Eingerollt, Mullbinden",Mumie,Mumie,,,,
440218514,56,"Geburtstags, Käsesahne, Konditor, Kaffeklatsch, Schwarzwälderkirsch, schwarzwälder",Torte,Torte,,,,
440218514,62,"Wassersport, Mast, Regatta, Boot, Schiff, Fortbewegung",Segeln,Segeln,,,,
440219052,28,"cages, attraction, enclosures, captivity",Zoo,Zoo,,,,
440219052,56,"Bottom, Cobbler, Cutey, Cling",Peach,peach,,,,
440219052,7,"hand, Cutlery, stiletto, sharp",Knife,knife,,,,
440219052,77,"Commander, executive, Nixon, Nixon",President,officer,,,,
440225058,68,"Brimmed, headwear, arriba, Hat, Gonzalez, Oversized",Sombrero,Sombrero,,,,
440225058,77,"Choose, optiins, price, Tasting, Placemat, Tapas",Menu,Meal,,,,
440225208,12,"Round, Food, semolina, stew, arabic, grain",Couscous,couscous,,,,
440225208,69,"Photo, Wall, falsely, accuse, Roger, Rabbit",Frame,Frame,,,,
440225208,75,"punch, stub, ducat, citation, speeding, violation",Ticket,Ticket,,,,
440270064,42,"Hammock, India, Minions, plantain, plantain",Banana,banana,,,,
440270064,59,"Monthly, weeks, schedule, dates, mayan",Calendar,Calendar,,,,
440273503,48,"Dumb, Francis, Mule, Eeyore, Stubborn, Ruminant",Donkey,Donkey,,,,
440273503,9,"Turing, Robot, Energy, Terminator, Mechanical, Pully",Machine,Cyborg,,,,
440285367,18,"Race, Tailed, Remy, chef, Gutter, Mouse",Rat,Rat,,,,
440285367,42,"Glove, Aga, Kitchen, Appliance, timer, cooking",Oven,Oven,,,,
440289927,24,"moving, pictures, fancy, movie, AMC, Drafthouse",Cinema,Cinema,,,,
440290660,100,"Barreaux, Geôle, Octogone, Prison, Folles, Folles",Cage,Cellule,,,,
440290660,18,"Balai, Normandie, Mer, Tunnel, Jeux, Chemise",Manche,Manche,,,,
440290660,36,"Quartz, Grain, Plage, Château, Dune, Dune",Sable,Sable,,,,
440290660,45,"Bridge, Sport, Sportif, Med, Poney, Select",Club,Club,,,,
440290660,63,"Mixte, Bois, Broceliande, Arbres, Sapinière, Balade",Forêt,Forêt,,,,
440290660,9,"Lorraine, maltaise, Celtique, Chemin, Jésus, Gammée",Croix,Croix,,,,
440327498,21,"web, Widow, solitaire, 8, Itsy-bitsy, Recluse",Spider,spider,,,,
440327498,30,"pirate, sinker, disney, Hand, Captain, Captain",Hook,Reel,,,,
440327498,49,"http, Tip, Tennis, domain, office, clients",Server,Server,,,,
440381061,42,"космос, вселенная, Андромеда, Бесконечность, Млечный, Путь",Galaxy,galaxy,,,,
440381061,60,"Руки, Диспенсер, мочалка, ..опера, веревка, ..иВеревка",Soap,soap,,,,
440442506,28,"Hair, wood, Style, Bristles, beard, Tool",Brush,scissors,,,,
440442506,86,"Shackles, master, Crawler, Dragons, cell, Catacomb",Dungeon,Dungeon,,,,
440451879,14,"Demonstration, Tell, demonstrate, Demonstrate",Show,Show,,,,
440451879,21,"House, Talker, Orator, Pelosi",Speaker,Speaker,,,,
440451879,28,"Tribal, Mark, Epidemic, Inked",Tattoo,Tattoo,,,,
440451879,49,"Helsing, License, Trapper, Predator",Hunter,Hunter,,,,
440451879,7,"Mast, Maritime, Canvas, AWOLNATION",Sail,Sail,,,,
440451879,78,"Kielbasa, Frank, Weiner, Casing",Sausage,Sausage,,,,
440451879,85,"Thursday, Weekday, Freaky, Weekend",Friday,Friday,,,,
440474388,31,"Atomic, Marilyn, Hell, Malfoys, Bier, Wasserstoff",Blond,Blond,,,,
440474388,50,"Verbrechen, Deerstalker-Mütze, Pfeife, BakerStreet, Bakerstreet, Pfeife",Sherlock,Sherlock,,,,
440482924,28,"generationsübergreifend, Dirndl, Sitte, Brauchtum, wiederkehrend, Trachtenverein",Tradition,tradition,,,,
440482924,37,"Macron, Frosch, Eiffelturm, Marseille, Napoleon, Napoleon",Frankreich,Frankreich,,,,
440482924,55,"Winter, flauschig, kuschelig, Innenfutter, Fabric, jacke",Fleece,Mantel,,,,
440517633,19,"Salt, City, Ontario, Huron, Michigan, Windermere",Lake,lake,,,,
440517633,26,"Uretha, Ignition, Twist, DNA, spiral, serpentine",Coil,Helix,,,,
440517633,39,"Packaging, paper, cover, wrapping, Letter, letter",Envelope,Envelope,,,,
440517633,46,"Gymnastics, Balance, Bar, Substring, Ray, Wave",Beam,beam,,,,
440517633,7,"Dead, Sea, and, vinegar, Flavour, Crisps",Salt,Salt,,,,
440523245,107,"Kinokasse, Ride, Bon, Eintrittsberechtigungsschein, Berechtigungsnachweis, Eintrittskarte",Ticket,Ticket,,,,
440543522,116,"Caboose, gym, pratice, Rails, rail, Amtrak",Train,train,,,,
440543522,27,"ATM, HSBC, vault, financial, Money, mound",Bank,bank,,,,
440543522,73,"Reverence, Kneel, Cross, Stage, violin, arrow",Bow,bow,,,,
440543522,9,"squeezed, Extract, Plup, Orange, Fruit, Carrot",Juice,Juice,,,,
440543522,93,"gluten, Grain, Cereal, mill, Whole, grind",Wheat,Wheat,,,,
440588768,36,"genre, Tin, Ore, Magnetic, Copper, copper",Metal,metal,,,,
440588768,82,"Editorial, tabloid, Print, headline, Editor, Journalism",Newspaper,Newspaper,,,,
440617160,16,"どようび, よくじつ, カレンダー, あか, きゅうじつ, さざえさん",Sunday,Sunday,,,,
440662066,103,"Chapiteau, cinéma, soleil, Gavarnie, Acrobate, trapeziste",Cirque,Cirque,,,,
440662066,27,"Magnum, flacon, Jéroboam, pichet, contenant, Eau",Bouteille,Bouteille,,,,
440668441,84,"Driver, Transport, F150, Rivian, tow, tow",Truck,truck,,,,
440676504,100,"Mast, catamaran, Drift, wind, fabric, Linen",Sail,Sail,,,,
440676504,18,"Pacific, wok, Peter, flute, frying, Frying",Pan,pan,,,,
440676504,36,"Caprese, Potato, Caesar, Rucola, lettuce, Lettuce",Salad,salad,,,,
440676504,54,"Celebration, celebrated, onomastic, Yearly, annual, annual",Birthday,birthday,,,,
440676504,9,"Coke, wine, container, neck, Water, rum",Bottle,bottle,,,,
440676504,91,"Medieval, visor, Safety, Safety, Head, headgear",Helmet,Helmet,,,,
440676504,118,"Touch, Green, Television, Monitor, projection, Presenn",Screen,screen,Normal mode,Turn-based • 1 move per 2 days ,English,Standard
440689753,18,"Ascend, Wall, social, monkey, ladder, Crimp",Climb,Climb,,,,
440689753,28,"mountain, sexy, Panther, milf, wildcat, Puma",Cougar,Cougar,,,,
440689753,91,"Croutons, vinaigrette, Romaine, Fruit, point, Raw",Salad,salad,,,,
440701935,14,"Compagnie, Réaction, Airbus, concorde",Avion,avion,,,,
440701935,34,"Bataille, Vietnam, troie",Guerre,guerre,,,,
440701935,40,"troquet, Cocktail, Alcools",Bar,bar,,,,
440701935,46,"Richter, escabeau, Pompier",Échelle,Échelle,,,,
440701935,59,"Majesté, Arthur, Pendragon",Roi,roi,,,,
440701935,7,"Salle, croupier, Roulette, Royal",Casino,casino,,,,
440715742,18,"Barreau, justice, Procureur, Métier, Guacamole, guacamole",Avocat,Avocat,,,,
440715742,75,"Aliment, curly, Allergène, Pirouette, Pirouette, Pirouette",Cacahuète,Cacahuète,,,,
440715742,84,"Houle, Onde, surf, Mer, Flou, Flou",Vague,Vague,,,,
440715742,9,"Aéroport, Locomotive, Endroit, train, Part-Dieu, Partdieu",Gare,Gare,,,,
440749952,18,"sécurité, bagnole, Fort, Hayon, Hold-up, Malle",Coffre,Coffre,,,,
440749952,45,"Étui, Bonduelle, Coffre, PME, Cercueil, Conserve",Boîte,Boîte,,,,
440749952,90,"Pavlova, Profiteroles, Gâteau, Pâtisserie, Tarte, Sucré",Dessert,Dessert,,,,
440749952,99,"Guitare, Rappel, raide, Escalade, Pendu, Pendu",Corde,corde,,,,
440750167,15,"lobe, ring, Listen, Body",Ear,Ear,,,,
440750167,26,"Dell, Gateway, Data, Machine",Computer,Computer,,,,
440750167,41,"THE, STUFF, Opposite, Wrong",Right,Right,,,,
440750167,51,"Lap, Tissue, Dinner, Handkerchief",Napkin,Napkin,,,,
440814245,11,"Clinton, Murray, Will, bullet, Check, Owe",Bill,Bill,,,,
440814245,20,"Collins, Shatter, container, Windshield, Sand, Transparent",Glass,glass,,,,
440814245,39,"Crash, Greeting, Tidal, Kanagawa, Tsunami, tsunami",Wave,Wave,,,,
440814245,58,"Cleaver, Knife, carver, Shop, Occupation, Occupation",Butcher,butcher,,,,
440814245,85,"asscher, band, Engaged, Engagement, Doorbell, Doorbell",Ring,diamond,,,,
440825556,31,"talk, eat, Teeth, Maw, listerine, guard",Mouth,Mouth,,,,
440876294,29,"malaria, chikungunya, tigre, stagnant",Moustique,moustick,,,,
440879798,38,"Interest, Deposit, Teller, Check",Bank,Bank,,,,
440879798,48,"Kaboom, Explode, Detonate, Threat",Bomb,Bomb,,,,
440882026,10,"Pea, hen, Lady, Baby, Egg, egg",Chick,Bird,,,,
440882026,76,"stick, Hogwarts, Elder, Wizard, twig, Magic.",Wand,Wand,,,,
440899710,48,"smit, Picking, Afgesloten, Hang, Sleutel, Key",Lock,Lock,,,,
440911834,19,"Bus, parking, KingsCross, StPancras, Train, train",Station,Station,,,,
440912825,110,"Irritation, Jam, 3rd, Diver’s, ""Oysters"", jewelry",Pearl,Pearl,,,,
440912825,37,"Law, Cost, Gates, invoice, William, William",Bill,bill,,,,
440912825,73,"bird, tuxedo, waddle, Avian, Antarctica, Publisher",Penguin,Penguin,,,,
440912825,82,"Wax, rubber, Square, emboss, Postage, postage",Stamp,stamp,,,,
440922135,16,"ustensile, Rateau, Couvert, couvert, rateau",Fourchette,cuillère,,,,
440922135,25,"habitation, Zoiso, Douillet, printemps, Laurencière",Nid,Nid,,,,
440922135,50,"base-jump, crêpe, Voile, montgolfière, Montgolfière",Parachute,parachute,,,,
440922135,74,"Roue, bicyclette, bourvil, cyclo, Saumur",Vélo,Vélo,,,,
440922135,8,"truffes, nesquik, Poudre, Opéra, cacao",Chocolat,Chocolat,,,,
440922135,82,"Requin, Aîné, IIIIIIIIHHHHIIIIII, Cétacé, narval",Dauphin,dauphin,,,,
440922135,90,"Moi, Craie, M.Hatton, tournesol, MEEF",Professeur,professeur,,,,
440932333,41,"Ungulate, Quadruped, Mj, Billy, Billy",Goat,Deer,,,,
440932333,50,"Pricey, Sturgeon, sturgeon, Roe, Roe",Caviar,Expensive,,,,
440932333,8,"Trophy, Chalice, Drinking, competition, Vessel",Cup,Goblet,,,,
440934043,14,"Clap, Boom, Booming, Thor",Thunder,thunder,,,,
440934043,21,"Claymore, Scimitar, Epee, epee",Sword,Sword,,,,
440934043,28,"VALISE, Container, Latch, Brief",Case,Case,,,,
440934043,35,"stars, Asian, Naruto, Shuriken",Ninja,throw,,,,
440934043,43,"Bugle, Rhinoceros, Tuba, Flugel",Horn,Horn,,,,
440934043,50,"Cartoonist, Beautician, aesthetician, Aesthetician",Stylist,Stylist,,,,
440934043,65,"Explosion, slam, Shot, Big",Bang,Cannon,,,,
440934043,73,"Clinics, ER, Aid, Medical",Hospital,hospital,,,,
440934466,22,"anniversary, note, Bullet, Deuce",Card,Death,,,,
440934466,38,"hunting, trout, Waders, Barracuda",Fishing,Fishing,,,,
440934466,5,"Citizen, Rolex, Timex, Timex",Watch,Watch,,,,
440934466,53,"legal, tuxedo, Seersucker, Pinstripe",Suit,Suit,,,,
440934806,16,"polis, Rail, Transit, citified, City",Metro,Train,,,,
440934806,25,"Church, Vatican, Pontiff, Cardinal, religious",Pope,Pope,,,,
440934806,53,"sepulcher, Digger, Serious, mausoleum, Mausoleum",Grave,grave,,,,
440958610,12,"Twig, Split, Olive, Executive, Manager, Stick",Branch,Branch,,,,
440958610,6,"Plug, Prongs, Outdoor, Mall, Mall, Mall",Outlet,Outlet,,,,
440979580,25,"Italian, Don, Cannoli, Hitman, Godfather",Mafia,Mafia,,,,
440979580,49,"Sheep, Scissors, clippers, Scissorhands, Long-handled",Shears,Shear,,,,
440979580,66,"sugar, Die, Square, .ice, Ice",Cube,Cube,,,,
440979580,8,"Carpet, Toupee, Shag, Sweep, Berber",Rug,wig,,,,
440979580,93,"Marinara, Fried, Vine, red, """"",Tomato,Tomato,,,,
440981708,102,"nasique, Mandrill, Atèle, ouistiti, animal, Grimace",Singe,Singe,,,,
440981708,111,"goupil, animal, Roux, Fable, Rox, scully",Renard,Renard,,,,
440981708,27,"Clavier, IP, appareil, Mac, octet, Chromebook",Ordinateur,ordinateur,,,,
440981708,45,"Rince, linge, Coulée, fusion, Magma, magma",Lave,Lave,,,,
440981708,75,"thermique, Chevaux, vroum, Quantique, Cylindrée, mécanique",Moteur,Moteur,,,,
441001083,48,"Chataignier, cerisier, Groot, tronc, Chêne, chêne",Arbre,arbre,,,,
441001083,57,"blues, spleen, bogue, morpion, BLATTE, Blatte",Cafard,Cafard,,,,
441001083,66,"Fourme, Omelette, Mimolette, Gruyère, gruyère, Gruyère",Fromage,fromage,,,,
441001083,84,"Kasparov, défaite, Cavalier, mat, mat, Mat",Échec,échecs,,,,
441001083,94,"Libre, moyeu, secours, secours, pneu, Pneu",Roue,roue,,,,
441024244,12,"Heavy, Acier, musique, matériau, Étain, Alliages",Métal,cuivre,,,,
441024244,19,"lit, ""sendormir"", Robe, Hôtel, gaz, nocturne",Chambre,chambre,,,,
441024244,25,"alpes, chaines, russe, Kilimandjaro, Vosges, Anapurna",Montagne,Montagne,,,,
441024244,31,"Aramis, dumas, aRTEMIS, PORTOS, Richelieu, richelieu",Mousquetaire,mousquetaire,,,,
441125330,109,"Guernica, Pablo, Kubismus, Pablo, Pablo, Cubismus",Picasso,Picasso,,,,
441125330,27,"Eisberg, Dampfer, Unsinkbar, Winslet, Verfilmung, Havarie",Titanic,Titanic,,,,
441125330,9,"Totenstätte, Wüste, Grabstätte, Sphynx, Geometrie, Geometrie",Pyramide,Pyramide,,,,
441142999,58,"Liverpool, Yesterday, Band, Band",Beatles,Beatles,,,,
441142999,72,"Leuchtturm, Luftballon, 99, 99",Nena,Nena,,,,
441185330,19,"Maghrebi, grain, Semolina, food, awake, Moroccan",Couscous,Wheat,,,,
441185330,29,"Handlebar, Poirot, Man, beard, walrus, Chaplin",Mustache,Mustache,,,,
441185330,55,"sword, Marvel, Medieval, Defense, tactical, Buckler",Shield,knight,,,,
441185330,65,"Tea, Ceramic, Coffee, Cup, Cup, coffee",Mug,china,,,,
441185330,9,"LouisXVI, CHARLES, Queen, Cantona, Lion, Male",King,King,,,,
441230682,11,"""Leau"", Boir, Litre, Contenent",Bouteille,Bouteille,,,,
441230682,16,"Invertébrés, Urticants, Animal, Gelatineux",Méduse,Méduse,,,,
441230682,38,"Femme, Âgée, Chat, sauvage",Cougar,beauté,,,,
441230682,5,"Milieu, Ventre, Pas, Sais",Nombril,Trace,,,,
441239966,8,"bulb, genie, Lantern, Light, Torchiere",Lamp,Lamp,,,,
441278597,10,"braided, feathered, Style, Brunette",Hair,hair,,,,
441278597,15,"udder, moo, Longhorn, Angus",Cow,Cow,,,,
441278597,20,"shock, wire, power, power",Electricity,Electricity,,,,
441278597,30,"Chapter, Cinematic, play, setting",Scene,Scene,,,,
441278597,51,"apparel, formal, same, likeness",Uniform,tuxedo,,,,
441286822,35,"snickerdoodle, Cream, Gingerbread, Dough",Cookie,cookie,,,,
441287984,55,"Overpass, Rainbow, harbour, across, crossing, London",Bridge,Bridge,,,,
441287984,82,"Office, bath, Box, The, Kitchen, Ball",Room,room,,,,
441288303,10,"Camp, Teepee, Sleeping, Sleep",Tent,Tribe,,,,
441288303,42,"Gazing, Shooting, North, Constellation",Star,Star,,,,
441288303,51,"Gum, Pop, Pop, Gum",Bubble,Cloud,,,,
441328609,16,"8x10, Display, Picture, Picture",Frame,Frame,,,,
441328609,46,"Four, Irish, Shamrock, Luck",Clover,Clover,,,,
441328609,67,"money, Parts, one-fourth, Coin",Quarter,Quarter,,,,
441328609,83,"Egypt, King, Tutankhamun, Tut",Pharaoh,Pharaoh,,,,
441328609,90,"Pitchfork, Bury, Hole, Dig",Shovel,Grave,,,,
441333609,20,"braises, burger, spuds, sauté, Poutine, Poutine",Fries,fries,,,,
441333609,29,"canape, dip, Antipasto, starter, amuse-bouche, calamari",Appetizer,Appetizer,,,,
441333609,38,"Prickly, aloe-like, pear, Succulents, succulent, Succulent",Cactus,cactus,,,,
441333609,47,"SYLVESTER, Fraidy, Whiskers, purr, allergenic, Siamese",Cat,Cat,,,,
